가게,맛,양,날짜,주문,사용자id,리뷰
페리카나-이대점,5,5,2022-07-21,,"손님 2022년 7월 21일
신고
★★★★★ 맛 ★ 5 양 ★ 5 배달 ★ 5
양념치킨/1(음료 사이즈 변경(콜라 1.25L로 변경))",역시 양념은 페리카나예요 ㅎㅎ
페리카나-이대점,5,5,2022-07-20,순살 ,la,양념치킨은 역시 페리카나
페리카나-이대점,5,5,2022-07-20,반반（,th,잘먹었습니다 맛있네요
페리카나-이대점,5,5,2022-07-20,순살 ,dy,맛있습니다 맛있습니다
페리카나-이대점,5,5,2022-07-19,순살 ,dy,맛있습니다 맛있습니다
페리카나-이대점,5,5,2022-07-19,순살반반（,hy,맛있게 잘먹었습니다^^
페리카나-이대점,5,5,2022-07-18,,va,배달도 빠르고 너무 맛있네여
페리카나-이대점,5,5,2022-07-18,반반（,th,잘먹었습니다 맛있게
페리카나-이대점,5,5,2022-07-16,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-07-16,,ch,따뜻하게 빠른 배달 감사합니다
페리카나-이대점,5,5,2022-07-14,	,l2,"
반반（양념치킨＋후라이드）/1"
페리카나-이대점,5,5,2022-07-09,순살 ,le,맛과 양 모두 좋아요~
페리카나-이대점,5,5,2022-07-03,반반（,ch,비도 오는데 넘 빨리 따뜻하게 음식 배달해 주셔서 감사합니다
페리카나-이대점,5,5,2022-07-02,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,4,4,2022-06-28,후라이드＋,wl,기본 후라이드 양념끌릴때 추천
페리카나-이대점,5,5,2022-06-28,반반（간장치킨＋후라이드）,ry,어릴 때 먹었던 기억이 있는데 맛있네여.
페리카나-이대점,5,5,2022-06-27,반반（,bl,맛있게 잘 먹었습니다!!
페리카나-이대점,5,5,2022-06-27,다리 or 날개 후라이드,co,늘 시켜먹는 맛집 잘먹었습니다
페리카나-이대점,2,4,2022-06-25,반반（,lo,맛 별로별로...양은 적당...
페리카나-이대점,5,5,2022-06-25,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-06-24,반반（,in,후라이드가 되게 바삭하고 따뜻 처갓집 양념이 너무 달다고 생각하시는 분들 페리카나 양념이 입에 훨씬 잘 맞으실거에요🤍
페리카나-이대점,5,5,2022-06-24,다리 or 날개 반반,co,너무 맛있어요 페리카나 이대점 굿이네요 굿
페리카나-이대점,5,5,2022-06-23,,dy,맛있습니다 맛있습니다
페리카나-이대점,5,5,2022-06-23,마늘치킨,pa,약간 쓴맛이 나던데요 맛있게 잘먹었습니다 굿
페리카나-이대점,5,5,2022-06-22,,ko,좋아요 잘먹었어요
페리카나-이대점,5,5,2022-06-22,반반（,al,치킨 맛있습니다. 감사합니다.
페리카나-이대점,5,5,2022-06-21,,go,너무 맛있게 잘먹었습니다. 배달하시는분도 친절하시고 다음에도 이용하겠습니다
페리카나-이대점,5,5,2022-06-21,순살반반（,le,퍽퍽살이 조금 많은 느낌
페리카나-이대점,5,5,2022-06-18,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-06-13,후라이드＋,hy,맛있게잘먹었습니다^^
페리카나-이대점,5,5,2022-06-11,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-06-04,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-05-31,순살반반（,hy,맛있게잘먹었습니다^^
페리카나-이대점,5,5,2022-05-28,반반（간장치킨＋후라이드）,je,늘 믿고 시켜먹습니당
페리카나-이대점,5,5,2022-05-28,반반（,je,맛있게 잘먹었습니다~
페리카나-이대점,5,5,2022-05-28,반반（,zu,맛있네요~ 정말루~~
페리카나-이대점,5,5,2022-05-27,,ro,잘먹었습니다 맛있어요
페리카나-이대점,5,5,2022-05-27,후라이드＋,mi,흠 쫌 많이 맛있내용?ㅎㅎ담에 또 시킬거에여
페리카나-이대점,5,5,2022-05-25,반반（,ed,빠른배송 맛도 좋아요
페리카나-이대점,5,5,2022-05-21,다리 or 날개 반반,hy,맛있게잘먹었 습니다
페리카나-이대점,5,5,2022-05-21,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-05-14,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-05-07,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-05-03,순살 ,ji,가성비 정말 좋아요. 페리카나 굿
페리카나-이대점,5,5,2022-05-02,신선핀 후라이드,ks,정말 맛있게 잘먹었습니다 오랜만에 시켰는데도 역시 변함없이 최고입니다 일품명품 은 진짜 다릅니다 저희 가족이 애정하는 페리카나-이대점 오래오래 번창하시고 오늘도 기분좋은 하루 행운행복 가득 꽃길돈길 가득한하루되세요~
페리카나-이대점,5,5,2022-05-02,,ch,양뇸치킨 존맛 bbb
페리카나-이대점,5,5,2022-05-01,반반（,le,맛있어요 믿고 시키는 곳
페리카나-이대점,5,5,2022-04-30,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-04-29,반반（,ja,정말 맛있어요 역시 치킨은 페리카나~~
페리카나-이대점,5,5,2022-04-29,신선윙 후라이드,c2,맛있게 먹었습니다
페리카나-이대점,5,5,2022-04-29,,si,뭔가 중독되는 양념맛인데.. 먹고나면 속이 아픔 ㅋㅋ
페리카나-이대점,5,5,2022-04-27,반반（,ac,맛있어서 정신없이 먹다가 찍었어요
페리카나-이대점,5,5,2022-04-27,핫데블치킨,ki,짱맛있어요 강츄 또시킬껭ᆢㄷ
페리카나-이대점,5,5,2022-04-27,,ch,굳굳 옛날에 먹던맛인데 올리고당을 덜쓰신거같아요 전보다 덜다네여
페리카나-이대점,5,5,2022-04-27,반반（매운후라이드＋매운,ai,매운후라이드는 안매운데 매운양념은 맛있게 매워요!!!
페리카나-이대점,5,5,2022-04-26,,tk,맛있게 잘 먹었습니다. 감사합니다. 많이 파세요.
페리카나-이대점,5,5,2022-04-25,반반（,ek,맛있고 생가보다 빨리 도착해서 ㅇ산족~~~
페리카나-이대점,5,5,2022-04-25,,qm,페리카나 이대점 양념치킨
페리카나-이대점,5,5,2022-04-23,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-04-16,순살 ,le,맛과 양 모두 좋아요~ 강추합니다~
페리카나-이대점,5,5,2022-04-15,,tj,빠르고 맛있어요!!!
페리카나-이대점,5,5,2022-04-11,반반（,le,믿고 시켜먹눈 페리카나
페리카나-이대점,5,5,2022-04-09,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-04-06,반반（,le,페리카나는 명불허전 양념
페리카나-이대점,5,5,2022-04-04,페리윙 후라이드,am,빠른 배달 굿~~~
페리카나-이대점,5,5,2022-04-04,반반（,zu,페리카나는 오리지널리티가 있어요~
페리카나-이대점,5,5,2022-04-04,,ch,양념치킨 양두산맥bb
페리카나-이대점,5,4,2022-04-03,반반（매운,mi,맛있게 잘 먹었습니다
페리카나-이대점,1,4,2022-04-03,다리 or 날개 후라이드,su,튀김옷이질기고 고기냄새나요 결정적으로 날개만시켰는데 다리날개같이옴 최고는 단골신경안씀 *
페리카나-이대점,5,5,2022-04-02,반반（,bk,맛있게 잘먹었습니다!
페리카나-이대점,5,5,2022-04-02,순살 후라이드치킨,du,맛있습니다.!.!.!.!.!.!
페리카나-이대점,5,5,2022-04-02,반반（,tm,깨끗한 기름으로 튀기신건가요? 담백하고 바삭하고 맛있어요 기대이상!
페리카나-이대점,5,5,2022-04-02,,oo,페리카나치키 항상 맛있어요
페리카나-이대점,5,5,2022-04-01,,da,굳
페리카나-이대점,5,5,2022-04-01,	,sb,"
반반（양념치킨＋후라이드）/1"
페리카나-이대점,5,5,2022-03-31,,bj,오랜만에 먹는 페리카나 인데 너무나 맛있게 잘 먹었습니다.
페리카나-이대점,5,5,2022-03-31,순살 파닭치킨（파＋소스）,bu,파닭도 맛있네영 잘 먹었습니다
페리카나-이대점,5,5,2022-03-30,반반（,ed,맛은있고 배달도 다 빠르고한데 배송사항을 보고 배달해주세요ㅜㅜ 매번 문앞에 놓고가달라 요청드리는데ㅡㅡ 문을 두드리시니~
페리카나-이대점,5,5,2022-03-30,순살반반（,be,페리카나는 진리! 후라이드도 양념도 너무 맛있어요
페리카나-이대점,5,5,2022-03-29,,so,배달이 빠르고 맛있어요
페리카나-이대점,5,5,2022-03-29,순살 ,so,아주 맛있게 잘 먹었습니다.
페리카나-이대점,5,5,2022-03-29,,dy,맛있습니다 맛있습니다
페리카나-이대점,5,5,2022-03-29,반반（간장치킨＋후라이드）,01,맛있게 잘먹었습니다
페리카나-이대점,5,5,2022-03-28,파닭치킨,yo,배달이 조금 늦었지만 치킨 존맛!
페리카나-이대점,5,5,2022-03-26,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-03-23,순살 ,st,제가 원하던 양념통닭맛이고 바삭바삭해요~
페리카나-이대점,5,5,2022-03-22,반반（,ak,역시 페리카나가 양념은 진리
페리카나-이대점,5,5,2022-03-22,다리 or 날개 후라이드,su,..........!
페리카나-이대점,5,5,2022-03-20,순살반반（,mw,너무 딱딱했음.. 이상
페리카나-이대점,5,5,2022-03-20,반반（,zi,맛잇게 먹었습니다~
페리카나-이대점,5,5,2022-03-18,후라이드치킨,sw,진짜 맛있어요 ~~~ 치킨은 여기껏만 먹어요. 최고!!!
페리카나-이대점,5,5,2022-03-14,반반（,tj,너무 좋아요💜💜
페리카나-이대점,5,5,2022-03-13,후라이드치킨,hy,여기 후라이드 먹고 다른데 못 먹게됐습니다
페리카나-이대점,5,5,2022-03-12,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-03-09,반반（,ed,페리카나는 항상 기억하는 그맛~~ 먹다 항상 인증샷 남김ㅋㅋ
페리카나-이대점,5,5,2022-03-06,,si,옛날 양념치킨맛나서 넘 좋음
페리카나-이대점,5,5,2022-03-05,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-03-05,반반（,il,맛있게 잘 먹었습니다
페리카나-이대점,5,5,2022-03-02,,ta,양념은 역시 페리카나!
페리카나-이대점,5,5,2022-03-01,반반（,mk,맛있게 잘 먹었습니다
페리카나-이대점,5,5,2022-03-01,순살 ,jo,오랜만에 먹었는데 너무 맛있어요 흐흐
페리카나-이대점,3,3,2022-03-01,,gh,주문 자세히 보시고 챙겨서 보내주세요 무2개 추가 했는데 안가져 오셨네요 환불 부탁드립니다
페리카나-이대점,5,5,2022-02-28,반반（,tj,항상 맛있는 페리카나❤
페리카나-이대점,5,5,2022-02-26,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-02-25,반반（,ea,닭이 촉촉해서 맛있었습니다!
페리카나-이대점,5,5,2022-02-25,반반（,ka,옛날맛 그대로 맛있습니다 ^^
페리카나-이대점,5,5,2022-02-24,,ap,양념치킨 존맛!!!
페리카나-이대점,5,5,2022-02-24,반반（,je,맛있게 잘먹었어요....
페리카나-이대점,5,5,2022-02-24,매운,m_,좀 식어서 왔던게 아쉬운데 그래도 맛있게 잘 먹었습니다.
페리카나-이대점,5,5,2022-02-23,로스핀,co,잘먹었습니다 감사합니다
페리카나-이대점,5,5,2022-02-23,,ki,따뜻하고 맛있게 먹었어요. 감사합니다.
페리카나-이대점,5,5,2022-02-21,후라이드치킨,go,맛있게 먹었습니다.
페리카나-이대점,5,5,2022-02-21,순살 후라이드치킨,pr,역대급 순살 후라이드입니다 맛있어요~!
페리카나-이대점,5,5,2022-02-20,	,jh,"
양념치킨/1"
페리카나-이대점,5,5,2022-02-19,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-02-16,순살반반（,ss,배송빠르고 잘도착했습니다. 추천합니다 ^^
페리카나-이대점,4,5,2022-02-16,순살 핫칠리치킨,pl,분명..순살을 시켯는데 뼈가..;-; 맛있게는 먹었습니다...
페리카나-이대점,5,5,2022-02-14,다리 or 날개 후라이드,su,항상맛있어요 대박나세요
페리카나-이대점,5,5,2022-02-13,다리 or 날개 후라이드,su,항상짱입니다 마니시켜드세요
페리카나-이대점,5,5,2022-02-12,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-02-12,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-02-09,페리윙 후라이드,am,빠른 배달 굿~~~
페리카나-이대점,5,5,2022-02-08,,jh,빨리와서 좋았고 맛있게 먹을게요 고마워요
페리카나-이대점,5,5,2022-02-04,,si,맛있어요 긍데 닭이 신선하진......
페리카나-이대점,3,5,2022-01-31,,yo,냉동닭을 쓰시는건지… 다리 뜯는데 빨간살이랑 뼈가 보이더라고요 피가 뭉친 느낌의? ㅠ 그리고 닭이 몇개는 차가웠어요 양념맛이 생각나서 오랜만에 시켜본건데 추억으로 남길 걸 그랬나봐요…
페리카나-이대점,5,5,2022-01-31,순살 ,da,닭강정 맛있게 잘 먹었습니다~~
페리카나-이대점,5,5,2022-01-30,매운후라이드,yu,생각보다... 아니 하나도 안매워요 튀김옷 고소하네요
페리카나-이대점,5,5,2022-01-29,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-01-27,후라이드치킨,sw,넘 맛있어요~~ 따듯하게 배달도 빨리왔어요. 주문할때마다 만족이예요~
페리카나-이대점,5,5,2022-01-22,순살 ,le,맛과 양 모두 최고에요~ 강추합니다~
페리카나-이대점,5,5,2022-01-20,,si,양념치킨 양념은 정말 최고인듯..
페리카나-이대점,5,5,2022-01-19,,ar,배달도 예상보다 빨리왔구요 맛있게 잘 먹었습니다!
페리카나-이대점,5,5,2022-01-19,반반（,kk,치킨은식어왔지만 진짜맛있네요 바삭하게넘잘튀기시는듯 양념맛있는건이미다알죠 담엔따뜻하게~
페리카나-이대점,5,4,2022-01-18,다리 or 날개 반반,nt,맛있어요^^ 양이 둘이먹기에는 조금 부족한게 아쉽네요
